100,0.0669708251953125
200,0.11744213104248047
300,0.17588400840759277
400,0.19412684440612793
500,0.23049616813659668
600,0.2907729148864746
700,0.33802103996276855
800,0.345200777053833
900,1.9715709686279297
1000,1.4802579879760742
1100,0.45237302780151367
1200,1.7328650951385498
1300,0.6047770977020264
1400,1.420902967453003
1500,0.6300840377807617
1600,3.7870538234710693
1700,0.7256779670715332
1800,1.7292542457580566
1900,1.8268380165100098
2000,2.6218438148498535
2100,4.307098865509033
2200,5.61381721496582
2300,2.5837931632995605
2400,1.023103952407837
2500,2.872480869293213
2600,3.036271095275879
2700,1.882530689239502
2800,3.371091365814209
2900,2.0757219791412354
3000,3.1160621643066406
3100,3.1040561199188232
3200,2.112867832183838
3300,2.29549503326416
3400,4.864293098449707
3500,4.479269027709961
3600,1.4165592193603516
3700,3.0323870182037354
3800,3.098698854446411
3900,4.302248001098633
4000,3.8076400756835938
4100,3.655802011489868
4200,5.275871276855469
4300,3.9963390827178955
4400,5.629641056060791
4500,4.472429037094116
4600,6.168433904647827
4700,5.756181001663208
4800,6.821239233016968
4900,4.070831775665283
5000,5.939353942871094
5100,4.747983932495117
5200,4.688330888748169
5300,3.0185251235961914
5400,7.317189931869507
5500,7.095070838928223
5600,5.482553720474243
5700,6.376659870147705
5800,8.203068971633911
5900,5.266958951950073
6000,5.197751998901367
6100,7.705566883087158
6200,7.335035800933838
6300,5.085392951965332
6400,4.670600891113281
6500,6.084918975830078
6600,5.8558220863342285
6700,6.206390142440796
6800,7.594743013381958
6900,5.9439520835876465
7000,6.575139999389648
7100,7.291371822357178
7200,6.40105414390564
7300,7.327442169189453
7400,6.522355794906616
7500,8.012442111968994
7600,8.75673508644104
7700,7.4157350063323975
7800,7.912407159805298
7900,9.11413311958313
8000,7.321821928024292
8100,8.377954959869385
8200,6.413499116897583
8300,6.625104904174805
8400,9.658358097076416
8500,7.962385892868042
8600,9.050472021102905
8700,8.433766841888428
8800,9.659565925598145
8900,9.805635929107666
9000,9.899957180023193
9100,9.317518711090088
9200,11.848706245422363
9300,8.161780834197998
9400,10.238950252532959
9500,9.887799978256226
9600,12.011845111846924
9700,8.3852698802948
9800,7.9985551834106445
9900,9.262639999389648
