,,,,0.40000E-11,,,,,0.10000E+00
,,,,,,,,,,,,,,1

,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1
,,,,0.50000E-01,,,,,0.00000E+00
,,,,,,,,,,,,865,,,,,0.00000E+00
.1900000000000000000000000E+05,.3599959211630785837769508E+07
.1920000000000000000000000E+05,.3599958501227431464940310E+07
.1940000000000000000000000E+05,.3599957791042358614504337E+07
.1960000000000000000000000E+05,.3599957081146649550646544E+07
.1980000000000000000000000E+05,.3599956371608342509716749E+07
.2000000000000000000000000E+05,.3599955662492555100470781E+07
.2020000000000000000000000E+05,.3599954953861601185053587E+07
.2040000000000000000000000E+05,.3599954245775106362998486E+07
.2060000000000000000000000E+05,.3599953538290114607661963E+07
.2080000000000000000000000E+05,.3599952831461191643029451E+07
.2100000000000000000000000E+05,.3599952125340523663908243E+07
.2120000000000000000000000E+05,.3599951419978013262152672E+07
.2140000000000000000000000E+05,.3599950715421370230615139E+07
.2160000000000000000000000E+05,.3599950011716196779161692E+07
.2180000000000000000000000E+05,.3599949308906072750687599E+07
.2200000000000000000000000E+05,.3599948607032635249197483E+07
.2220000000000000000000000E+05,.3599947906135653145611286E+07
.2240000000000000000000000E+05,.3599947206253104377537966E+07
.2260000000000000000000000E+05,.3599946507421242538839579E+07
.2280000000000000000000000E+05,.3599945809674666263163090E+07
.2300000000000000000000000E+05,.3599945113046383485198021E+07
.2320000000000000000000000E+05,.3599944417567874304950237E+07
.2340000000000000000000000E+05,.3599943723269149195402861E+07
.2360000000000000000000000E+05,.3599943030178807210177183E+07
.2380000000000000000000000E+05,.3599942338324091397225857E+07
.2400000000000000000000000E+05,.3599941647730939090251923E+07
.2420000000000000000000000E+05,.3599940958424034994095564E+07
.2440000000000000000000000E+05,.3599940270426858682185411E+07
.2460000000000000000000000E+05,.3599939583761731162667274E+07
.2480000000000000000000000E+05,.3599938898449859581887722E+07
.2500000000000000000000000E+05,.3599938214511380065232515E+07
.2520000000000000000000000E+05,.3599937531965400092303753E+07
.2540000000000000000000000E+05,.3599936850830036215484142E+07
.2560000000000000000000000E+05,.3599936171122454106807709E+07
.2580000000000000000000000E+05,.3599935492858903482556343E+07
.2600000000000000000000000E+05,.3599934816054754424840212E+07
.2620000000000000000000000E+05,.3599934140724531374871731E+07
.2640000000000000000000000E+05,.3599933466881943866610527E+07
.2660000000000000000000000E+05,.3599932794539919588714838E+07
.2680000000000000000000000E+05,.3599932123710632789880037E+07
.2700000000000000000000000E+05,.3599931454405535478144884E+07
.2720000000000000000000000E+05,.3599930786635382100939751E+07
.2740000000000000000000000E+05,.3599930120410259347409010E+07
.2760000000000000000000000E+05,.3599929455739608034491539E+07
.2780000000000000000000000E+05,.3599928792632252443581820E+07
.2800000000000000000000000E+05,.3599928131096419412642717E+07
.2820000000000000000000000E+05,.3599927471139764878898859E+07
.2840000000000000000000000E+05,.3599926812769392970949411E+07
.2860000000000000000000000E+05,.3599926155991878360509872E+07
.2880000000000000000000000E+05,.3599925500813287682831287E+07
.2900000000000000000000000E+05,.3599924847239197231829166E+07
.2920000000000000000000000E+05,.3599924195274712517857552E+07
.2940000000000000000000000E+05,.3599923544924485962837934E+07
.2960000000000000000000000E+05,.3599922896192735526710749E+07
.2980000000000000000000000E+05,.3599922249083260074257851E+07
.3000000000000000000000000E+05,.3599921603599456138908863E+07
.3020000000000000000000000E+05,.3599920959744333755224943E+07
.3040000000000000000000000E+05,.3599920317520530428737402E+07
.3060000000000000000000000E+05,.3599919676930327434092760E+07
.3080000000000000000000000E+05,.3599919037975660525262356E+07
.3100000000000000000000000E+05,.3599918400658137630671263E+07
.3120000000000000000000000E+05,.3599917764979047235101461E+07
.3140000000000000000000000E+05,.3599917130939373746514320E+07
.3160000000000000000000000E+05,.3599916498539808206260204E+07
.3180000000000000000000000E+05,.3599915867780761327594519E+07
.3200000000000000000000000E+05,.3599915238662371411919594E+07
.3220000000000000000000000E+05,.3599914611184518318623304E+07
.3240000000000000000000000E+05,.3599913985346831846982241E+07
.3260000000000000000000000E+05,.3599913361148702912032604E+07
.3280000000000000000000000E+05,.3599912738589290995150805E+07
.3300000000000000000000000E+05,.3599912117667536716908216E+07
.3320000000000000000000000E+05,.3599911498382166493684053E+07
.3340000000000000000000000E+05,.3599910880731704644858837E+07
.3360000000000000000000000E+05,.3599910264714480377733707E+07
.3380000000000000000000000E+05,.3599909650328634772449732E+07
.3400000000000000000000000E+05,.3599909037572130095213652E+07
.3420000000000000000000000E+05,.3599908426442755851894617E+07
.3440000000000000000000000E+05,.3599907816938136238604784E+07
.3460000000000000000000000E+05,.3599907209055738523602486E+07
.3480000000000000000000000E+05,.3599906602792876306921244E+07
.3500000000000000000000000E+05,.3599905998146719299256802E+07
.3520000000000000000000000E+05,.3599905395114297512918711E+07
.3540000000000000000000000E+05,.3599904793692507781088352E+07
.3560000000000000000000000E+05,.3599904193878119345754385E+07
.3580000000000000000000000E+05,.3599903595667779911309481E+07
.3600000000000000000000000E+05,.3599902999058019835501909E+07
.3620000000000000000000000E+05,.3599902404045257717370987E+07
.3640000000000000000000000E+05,.3599901810625806916505098E+07
.3660000000000000000000000E+05,.3599901218795876950025558E+07
.3680000000000000000000000E+05,.3599900628551581408828497E+07
.3700000000000000000000000E+05,.3599900039888940285891294E+07
.3720000000000000000000000E+05,.3599899452803886029869318E+07
.3740000000000000000000000E+05,.3599898867292265407741070E+07
.3760000000000000000000000E+05,.3599898283349845092743635E+07
.3780000000000000000000000E+05,.3599897700972315389662981E+07
.3800000000000000000000000E+05,.3599897120155293494462967E+07
.3820000000000000000000000E+05,.3599896540894326753914356E+07
.3840000000000000000000000E+05,.3599895963184897322207689E+07
.3860000000000000000000000E+05,.3599895387022424023598433E+07
.3880000000000000000000000E+05,.3599894812402267009019852E+07
.3900000000000000000000000E+05,.3599894239319729153066874E+07
.3920000000000000000000000E+05,.3599893667770060244947672E+07
.3940000000000000000000000E+05,.3599893097748460713773966E+07
.3960000000000000000000000E+05,.3599892529250081162899733E+07
.3980000000000000000000000E+05,.3599891962270028889179230E+07
.4000000000000000000000000E+05,.3599891396803367882966995E+07
.4020000000000000000000000E+05,.3599890832845122087746859E+07
.4040000000000000000000000E+05,.3599890270390278194099665E+07
.4060000000000000000000000E+05,.3599889709433787502348423E+07
.4080000000000000000000000E+05,.3599889149970567785203457E+07
.4100000000000000000000000E+05,.3599888591995507013052702E+07
.4120000000000000000000000E+05,.3599888035503462888300419E+07
.4140000000000000000000000E+05,.3599887480489267036318779E+07
.4160000000000000000000000E+05,.3599886926947726402431726E+07
.4180000000000000000000000E+05,.3599886374873624183237553E+07
.4200000000000000000000000E+05,.3599885824261722620576620E+07
.4220000000000000000000000E+05,.3599885275106764398515224E+07
.4240000000000000000000000E+05,.3599884727403474505990744E+07
.4260000000000000000000000E+05,.3599884181146561168134212E+07
.4280000000000000000000000E+05,.3599883636330718174576759E+07
.4300000000000000000000000E+05,.3599883092950626276433468E+07
.4320000000000000000000000E+05,.3599882551000954117625952E+07
.4340000000000000000000000E+05,.3599882010476360097527504E+07
.4360000000000000000000000E+05,.3599881471371492836624384E+07
.4380000000000000000000000E+05,.3599880933680993970483541E+07
.4400000000000000000000000E+05,.3599880397399498149752617E+07
.4420000000000000000000000E+05,.3599879862521634902805090E+07
.4440000000000000000000000E+05,.3599879329042029567062855E+07
.4460000000000000000000000E+05,.3599878796955303288996220E+07
.4480000000000000000000000E+05,.3599878266256077215075493E+07
.4500000000000000000000000E+05,.3599877736938969232141972E+07
.4520000000000000000000000E+05,.3599877208998598158359528E+07
.4540000000000000000000000E+05,.3599876682429584674537182E+07
.4560000000000000000000000E+05,.3599876157226548995822668E+07
.4580000000000000000000000E+05,.3599875633384116459637880E+07
.4600000000000000000000000E+05,.3599875110896913800388575E+07
.4620000000000000000000000E+05,.3599874589759573340415955E+07
.4640000000000000000000000E+05,.3599874069966732989996672E+07
.4660000000000000000000000E+05,.3599873551513034384697676E+07
.4680000000000000000000000E+05,.3599873034393128473311663E+07
.4700000000000000000000000E+05,.3599872518601670861244202E+07
.4720000000000000000000000E+05,.3599872004133327864110470E+07
.4740000000000000000000000E+05,.3599871490982771385461092E+07
.4760000000000000000000000E+05,.3599870979144685436040163E+07
.4780000000000000000000000E+05,.3599870468613761477172375E+07
.4800000000000000000000000E+05,.3599869959384702611714602E+07
.4820000000000000000000000E+05,.3599869451452222652733326E+07
.4840000000000000000000000E+05,.3599868944811046589165926E+07
.4860000000000000000000000E+05,.3599868439455911517143250E+07
.4880000000000000000000000E+05,.3599867935381567105650902E+07
.4900000000000000000000000E+05,.3599867432582775596529245E+07
.4920000000000000000000000E+05,.3599866931054312270134687E+07
.4940000000000000000000000E+05,.3599866430790967307984829E+07
.4960000000000000000000000E+05,.3599865931787542998790741E+07
.4980000000000000000000000E+05,.3599865434038858395069838E+07
.5000000000000000000000000E+05,.3599864937539746053516865E+07
.5020000000000000000000000E+05,.3599864442285053897649050E+07
.5040000000000000000000000E+05,.3599863948269646149128675E+07
.5060000000000000000000000E+05,.3599863455488401465117931E+07
.5080000000000000000000000E+05,.3599862963936216663569212E+07
.5100000000000000000000000E+05,.3599862473608002997934818E+07
.5120000000000000000000000E+05,.3599861984498690348118544E+07
.5140000000000000000000000E+05,.3599861496603224426507950E+07
.5160000000000000000000000E+05,.3599861009916568640619516E+07
.5180000000000000000000000E+05,.3599860524433703161776066E+07
.5200000000000000000000000E+05,.3599860040149627719074488E+07
.5220000000000000000000000E+05,.3599859557059358339756727E+07
.5240000000000000000000000E+05,.3599859075157929211854935E+07
.5260000000000000000000000E+05,.3599858594440394081175327E+07
.5280000000000000000000000E+05,.3599858114901824854314327E+07
.5300000000000000000000000E+05,.3599857636537311132997274E+07
.5320000000000000000000000E+05,.3599857159341962076723576E+07
.5340000000000000000000000E+05,.3599856683310906402766705E+07
.5360000000000000000000000E+05,.3599856208439291454851627E+07
.5380000000000000000000000E+05,.3599855734722283668816090E+07
.5400000000000000000000000E+05,.3599855262155069038271904E+07
.5420000000000000000000000E+05,.3599854790732854045927525E+07
.5440000000000000000000000E+05,.3599854320450862869620323E+07
.5460000000000000000000000E+05,.3599853851304341573268175E+07
.5480000000000000000000000E+05,.3599853383288554847240448E+07
.5500000000000000000000000E+05,.3599852916398787871003151E+07
.5520000000000000000000000E+05,.3599852450630344916135073E+07
.5540000000000000000000000E+05,.3599851985978551208972931E+07
.5560000000000000000000000E+05,.3599851522438751999288797E+07
.5580000000000000000000000E+05,.3599851060006313491612673E+07
.5600000000000000000000000E+05,.3599850598676620051264763E+07
.5620000000000000000000000E+05,.3599850138445078860968351E+07
.5640000000000000000000000E+05,.3599849679307115264236927E+07
.5660000000000000000000000E+05,.3599849221258177421987057E+07
.5680000000000000000000000E+05,.3599848764293731190264225E+07
.5700000000000000000000000E+05,.3599848308409265708178282E+07
.5720000000000000000000000E+05,.3599847853600288275629282E+07
.5740000000000000000000000E+05,.3599847399862328078597784E+07
.5760000000000000000000000E+05,.3599846947190934326499701E+07
.5780000000000000000000000E+05,.3599846495581676717847586E+07
.5800000000000000000000000E+05,.3599846045030145905911922E+07
.5820000000000000000000000E+05,.3599845595531952567398548E+07
.5840000000000000000000000E+05,.3599845147082728333771229E+07
.5860000000000000000000000E+05,.3599844699678125791251659E+07
.5880000000000000000000000E+05,.3599844253313816618174314E+07
.5900000000000000000000000E+05,.3599843807985493913292885E+07
.5920000000000000000000000E+05,.3599843363688872195780277E+07
.5940000000000000000000000E+05,.3599842920419684611260891E+07
.5960000000000000000000000E+05,.3599842478173685725778341E+07
.5980000000000000000000000E+05,.3599842036946651060134172E+07
.6000000000000000000000000E+05,.3599841596734375692903996E+07
.6020000000000000000000000E+05,.3599841157532675191760063E+07
.6040000000000000000000000E+05,.3599840719337385147809982E+07
.6060000000000000000000000E+05,.3599840282144363038241863E+07
.6080000000000000000000000E+05,.3599839845949484501034021E+07
.6100000000000000000000000E+05,.3599839410748646594583988E+07
.6120000000000000000000000E+05,.3599838976537766400724649E+07
.6140000000000000000000000E+05,.3599838543312781024724245E+07
.6160000000000000000000000E+05,.3599838111069647595286369E+07
.6180000000000000000000000E+05,.3599837679804343264549971E+07
.6200000000000000000000000E+05,.3599837249512865208089352E+07
.6220000000000000000000000E+05,.3599836820191230159252882E+07
.6240000000000000000000000E+05,.3599836391835475806146860E+07
.6260000000000000000000000E+05,.3599835964441658463329077E+07
.6280000000000000000000000E+05,.3599835538005854468792677E+07
.6300000000000000000000000E+05,.3599835112524160183966160E+07
.6320000000000000000000000E+05,.3599834687992691528052092E+07
.6340000000000000000000000E+05,.3599834264407583978027105E+07
.6360000000000000000000000E+05,.3599833841764991637319326E+07
.6380000000000000000000000E+05,.3599833420061089098453522E+07
.6400000000000000000000000E+05,.3599832999292070511728525E+07
.6420000000000000000000000E+05,.3599832579454148188233376E+07
.6440000000000000000000000E+05,.3599832160543554462492466E+07
.6460000000000000000000000E+05,.3599831742556540295481682E+07
.6480000000000000000000000E+05,.3599831325489376205950975E+07
.6500000000000000000000000E+05,.3599830909338351804763079E+07
.6520000000000000000000000E+05,.3599830494099774863570929E+07
.6540000000000000000000000E+05,.3599830079769972711801529E+07
.6560000000000000000000000E+05,.3599829666345291305333376E+07
.6580000000000000000000000E+05,.3599829253822095226496458E+07
.6600000000000000000000000E+05,.3599828842196767684072256E+07
.6620000000000000000000000E+05,.3599828431465710047632456E+07
.6640000000000000000000000E+05,.3599828021625342778861523E+07
.6660000000000000000000000E+05,.3599827612672104034572840E+07
.6680000000000000000000000E+05,.3599827204602451529353857E+07
.6700000000000000000000000E+05,.3599826797412859741598368E+07
.6720000000000000000000000E+05,.3599826391099821776151657E+07
.6740000000000000000000000E+05,.3599825985659849364310503E+07
.6760000000000000000000000E+05,.3599825581089471932500601E+07
.6780000000000000000000000E+05,.3599825177385235670953989E+07
.6800000000000000000000000E+05,.3599824774543706793338060E+07
.6820000000000000000000000E+05,.3599824372561466880142689E+07
.6840000000000000000000000E+05,.3599823971435117069631815E+07
.6860000000000000000000000E+05,.3599823571161274798214436E+07
.6880000000000000000000000E+05,.3599823171736575663089752E+07
.6900000000000000000000000E+05,.3599822773157672490924597E+07
.6920000000000000000000000E+05,.3599822375421235337853432E+07
.6940000000000000000000000E+05,.3599821978523951489478350E+07
.6960000000000000000000000E+05,.3599821582462524995207787E+07
.6980000000000000000000000E+05,.3599821187233678065240383E+07
.7000000000000000000000000E+05,.3599820792834148742258549E+07
.7020000000000000000000000E+05,.3599820399260692298412323E+07
.7040000000000000000000000E+05,.3599820006510081235319376E+07
.7060000000000000000000000E+05,.3599819614579103887081146E+07
.7080000000000000000000000E+05,.3599819223464566282927990E+07
.7100000000000000000000000E+05,.3599818833163289818912745E+07
.7120000000000000000000000E+05,.3599818443672113586217165E+07
.7140000000000000000000000E+05,.3599818054987892042845488E+07
.7160000000000000000000000E+05,.3599817667107496876269579E+07
.7180000000000000000000000E+05,.3599817280027814675122499E+07
.7200000000000000000000000E+05,.3599816893745748791843653E+07
.7220000000000000000000000E+05,.3599816508258219808340073E+07
.7240000000000000000000000E+05,.3599816123562162276357412E+07
.7260000000000000000000000E+05,.3599815739654527511447668E+07
.7280000000000000000000000E+05,.3599815356532282661646605E+07
.7300000000000000000000000E+05,.3599814974192410707473755E+07
.7320000000000000000000000E+05,.3599814592631909530609846E+07
.7340000000000000000000000E+05,.3599814211847793310880661E+07
.7360000000000000000000000E+05,.3599813831837091129273176E+07
.7380000000000000000000000E+05,.3599813452596847433596849E+07
.7400000000000000000000000E+05,.3599813074124122969806194E+07
.7420000000000000000000000E+05,.3599812696415991988033056E+07
.7440000000000000000000000E+05,.3599812319469545036554337E+07
.7460000000000000000000000E+05,.3599811943281887564808130E+07
.7480000000000000000000000E+05,.3599811567850138992071152E+07
.7500000000000000000000000E+05,.3599811193171434570103884E+07
.7520000000000000000000000E+05,.3599810819242924451828003E+07
.7540000000000000000000000E+05,.3599810446061772760003805E+07
.7560000000000000000000000E+05,.3599810073625158518552780E+07
.7580000000000000000000000E+05,.3599809701930275186896324E+07
.7600000000000000000000000E+05,.3599809330974331125617027E+07
.7620000000000000000000000E+05,.3599808960754548199474812E+07
.7640000000000000000000000E+05,.3599808591268163174390793E+07
.7660000000000000000000000E+05,.3599808222512427251785994E+07
.7680000000000000000000000E+05,.3599807854484604671597481E+07
.7700000000000000000000000E+05,.3599807487181975040584803E+07
.7720000000000000000000000E+05,.3599807120601830538362265E+07
.7740000000000000000000000E+05,.3599806754741478711366653E+07
.7760000000000000000000000E+05,.3599806389598239678889513E+07
.7780000000000000000000000E+05,.3599806025169447995722294E+07
.7800000000000000000000000E+05,.3599805661452451255172491E+07
.7820000000000000000000000E+05,.3599805298444611486047506E+07
.7840000000000000000000000E+05,.3599804936143302824348211E+07
.7860000000000000000000000E+05,.3599804574545914307236671E+07
.7880000000000000000000000E+05,.3599804213649847544729710E+07
.7900000000000000000000000E+05,.3599803853452517185360193E+07
.7920000000000000000000000E+05,.3599803493951351381838322E+07
.7940000000000000000000000E+05,.3599803135143791325390339E+07
.7960000000000000000000000E+05,.3599802777027291711419821E+07
.7980000000000000000000000E+05,.3599802419599318876862526E+07
.8000000000000000000000000E+05,.3599802062857353594154119E+07
.8020000000000000000000000E+05,.3599801706798888277262449E+07
.8040000000000000000000000E+05,.3599801351421428378671408E+07
.8060000000000000000000000E+05,.3599800996722492389380932E+07
.8080000000000000000000000E+05,.3599800642699610907584429E+07
.8100000000000000000000000E+05,.3599800289350327104330063E+07
.8120000000000000000000000E+05,.3599799936672196723520756E+07
.8140000000000000000000000E+05,.3599799584662787616252899E+07
.8160000000000000000000000E+05,.3599799233319680206477642E+07
.8180000000000000000000000E+05,.3599798882640467025339603E+07
.8200000000000000000000000E+05,.3599798532622752711176872E+07
.8220000000000000000000000E+05,.3599798183264153543859720E+07
.8240000000000000000000000E+05,.3599797834562298841774464E+07
.8260000000000000000000000E+05,.3599797486514828633517027E+07
.8280000000000000000000000E+05,.3599797139119395520538092E+07
.8300000000000000000000000E+05,.3599796792373664211481810E+07
.8320000000000000000000000E+05,.3599796446275309659540653E+07
.8340000000000000000000000E+05,.3599796100822020322084427E+07
.8360000000000000000000000E+05,.3599795756011494901031256E+07
.8380000000000000000000000E+05,.3599795411841444205492735E+07
.8400000000000000000000000E+05,.3599795068309590220451355E+07
.8420000000000000000000000E+05,.3599794725413666572421789E+07
.8440000000000000000000000E+05,.3599794383151417598128319E+07
.8460000000000000000000000E+05,.3599794041520599741488695E+07
.8480000000000000000000000E+05,.3599793700518980156630278E+07
.8500000000000000000000000E+05,.3599793360144336707890034E+07
.8520000000000000000000000E+05,.3599793020394458901137114E+07
.8540000000000000000000000E+05,.3599792681267146952450275E+07
.8560000000000000000000000E+05,.3599792342760212253779173E+07
.8580000000000000000000000E+05,.3599792004871476907283068E+07
.8600000000000000000000000E+05,.3599791667598772794008255E+07
.8620000000000000000000000E+05,.3599791330939944833517075E+07
.8640000000000000000000000E+05,.3599790994892845861613750E+07
.8660000000000000000000000E+05,.3599790659455341286957264E+07
.8680000000000000000000000E+05,.3599790324625306297093630E+07
.8700000000000000000000000E+05,.3599789990400626789778471E+07
.8720000000000000000000000E+05,.3599789656779198441654444E+07
.8740000000000000000000000E+05,.3599789323758928105235100E+07
.8760000000000000000000000E+05,.3599788991337732411921024E+07
.8780000000000000000000000E+05,.3599788659513537771999836E+07
.8800000000000000000000000E+05,.3599788328284282237291336E+07
.8820000000000000000000000E+05,.3599787997647912241518497E+07
.8840000000000000000000000E+05,.3599787667602385859936476E+07
.8860000000000000000000000E+05,.3599787338145669549703598E+07
.8880000000000000000000000E+05,.3599787009275740478187799E+07
.8900000000000000000000000E+05,.3599786680990585591644049E+07
.8920000000000000000000000E+05,.3599786353288202546536922E+07
.8940000000000000000000000E+05,.3599786026166596915572882E+07
.8960000000000000000000000E+05,.3599785699623785447329283E+07
.8980000000000000000000000E+05,.3599785373657793272286654E+07
.9000000000000000000000000E+05,.3599785048266656696796417E+07
.9020000000000000000000000E+05,.3599784723448419943451881E+07
.9040000000000000000000000E+05,.3599784399201137945055962E+07
.9060000000000000000000000E+05,.3599784075522874481976032E+07
.9080000000000000000000000E+05,.3599783752411702182143927E+07
.9100000000000000000000000E+05,.3599783429865703452378511E+07
.9120000000000000000000000E+05,.3599783107882970478385687E+07
.9140000000000000000000000E+05,.3599782786461603827774525E+07
.9160000000000000000000000E+05,.3599782465599713381379843E+07
.9180000000000000000000000E+05,.3599782145295417867600918E+07
.9200000000000000000000000E+05,.3599781825546846259385347E+07
.9220000000000000000000000E+05,.3599781506352134514600039E+07
.9240000000000000000000000E+05,.3599781187709429301321507E+07
.9260000000000000000000000E+05,.3599780869616885203868151E+07
.9280000000000000000000000E+05,.3599780552072665654122829E+07
.9300000000000000000000000E+05,.3599780235074943397194147E+07
.9320000000000000000000000E+05,.3599779918621899094432592E+07
.9340000000000000000000000E+05,.3599779602711722254753113E+07
.9360000000000000000000000E+05,.3599779287342612165957689E+07
.9380000000000000000000000E+05,.3599778972512774635106325E+07
.9400000000000000000000000E+05,.3599778658220425248146057E+07
.9420000000000000000000000E+05,.3599778344463788438588381E+07
.9440000000000000000000000E+05,.3599778031241096090525389E+07
.9460000000000000000000000E+05,.3599777718550588469952345E+07
.9480000000000000000000000E+05,.3599777406390515156090260E+07
.9500000000000000000000000E+05,.3599777094759132247418165E+07
.9520000000000000000000000E+05,.3599776783654706086963415E+07
.9540000000000000000000000E+05,.3599776473075510002672672E+07
.9560000000000000000000000E+05,.3599776163019825238734484E+07
.9580000000000000000000000E+05,.3599775853485941421240568E+07
.9600000000000000000000000E+05,.3599775544472156558185816E+07
.9620000000000000000000000E+05,.3599775235976776573807001E+07
.9640000000000000000000000E+05,.3599774927998114377260208E+07
.9660000000000000000000000E+05,.3599774620534492190927267E+07
.9680000000000000000000000E+05,.3599774313584238756448030E+07
.9700000000000000000000000E+05,.3599774007145691663026810E+07
.9720000000000000000000000E+05,.3599773701217195019125938E+07
.9740000000000000000000000E+05,.3599773395797102246433496E+07
.9760000000000000000000000E+05,.3599773090883772820234299E+07
.9780000000000000000000000E+05,.3599772786475575063377619E+07
.9800000000000000000000000E+05,.3599772482570883817970753E+07
