KNOWN VARIABLE VALUES
Porosity,Permeability
0.1,1e-14

KNOWN WELL PARAMETERS
Initial Pressure,Initial X,Layer Thickness,Action Well Radius,Rock Specific Heat,Rock Heat Conductivity,Rock Density,Rock Compressibility
3600000.0,240.0,100.0,0.0,1000.0,2.5,2500.0,0.0

GRID INFORMATION
Number of Grid Blocks,Number of Constant Sized Blocks,Constant Block Size,Block Growth Factor
100,20,0.01,1.2

PUMP INFORMATION
Pumping Scheme,Number of Pump Times,Deliverability,Production Index,Cutoff Pressure
Step Flows,1,0,0.0,0.0

Time [s],Mass Flowrate [kg/s]
43200.0,-5.0

OBSERVATION POINT 1
Property Observed,Radial Location [m],Number of Observations
Pressure,0.009999,644

Time [s],Observation
77598.75583203732,3515286.9897316727
77990.66874027993,3517201.5801139907
78382.58164852255,3518993.5529195247
78774.49455676516,3520676.784218248
79166.40746500777,3522262.9264946543
79558.32037325039,3523761.8603238175
79950.233281493,3525182.0367162293
80342.1461897356,3526530.7404490234
80734.05909797823,3527814.295434802
81125.97200622084,3529038.226708686
81517.88491446344,3530207.3896229616
81909.79782270607,3531326.073923553
82301.71073094867,3532398.088334749
82693.62363919128,3533426.8298949804
83085.5365474339,3534415.341244659
83477.44945567651,3535366.358260458
83869.36236391912,3536282.349913881
84261.27527216174,3537165.551886303
84653.18818040435,3538017.995042025
85045.10108864696,3538841.5296914065
85437.01399688958,3539637.8463683473
85828.92690513219,3540408.493668678
86220.8398133748,3541154.8936834657
86612.75272161742,3541878.355369057
87004.66562986003,3542580.086241924
87396.57853810264,3543261.202613988
87788.49144634526,3543922.7384831263
88180.40435458787,3544565.653408303
88572.31726283047,3545190.8394898903
88964.23017107308,3545799.127519819
89356.1430793157,3546391.2924628174
89748.05598755831,3546968.0583351236
90139.96889580092,3547530.1025537197
90531.88180404354,3548078.0598176452
90923.79471228615,3548612.525645663
91315.70762052876,3549134.059498621
91707.62052877138,3549643.1876301747
92099.53343701399,3550140.405660765
92491.4463452566,3550626.1808801554
92883.35925349922,3551100.9543514615
93275.27216174183,3551565.142831575
93667.18506998444,3552019.14054761
94059.09797822706,3552463.3207430555
94451.01088646967,3552898.0371290185
94842.92379471227,3553323.625233952
95234.8367029549,3553740.403640895
95626.7496111975,3554148.675057561
96018.66251944011,3554548.727363833
96410.57542768274,3554940.8345706295
96802.48833592534,3555325.257667274
97194.40124416795,3555702.245446762
97586.31415241057,3556072.03523507
97978.22706065318,3556434.853592432
98370.13996889579,3556790.9169376343
98762.05287713841,3557140.4321310516
99153.96578538102,3557483.597066391
99545.87869362363,3557820.6011216156
99937.79160186625,3558151.6256500892
100329.70451010886,3558476.8444311004
100721.61741835147,3558796.4240976595
101113.53032659409,3559110.5245077563
101505.4432348367,3559419.2990937475
101897.3561430793,3559722.895200786
102289.26905132193,3560021.4543931168
102681.18195956454,3560315.1127814017
103073.09486780714,3560604.0012639835
103465.00777604977,3560888.245788861
