KNOWN VARIABLE VALUES
Porosity,Permeability
0.1,1e-14

KNOWN WELL PARAMETERS
Initial Pressure,Initial X,Layer Thickness,Action Well Radius,Rock Specific Heat,Rock Heat Conductivity,Rock Density,Rock Compressibility
3600000.0,240.0,100.0,0.0,1000.0,2.5,2500.0,0.0

GRID INFORMATION
Number of Grid Blocks,Number of Constant Sized Blocks,Constant Block Size,Block Growth Factor
100,20,0.01,1.2

PUMP INFORMATION
Pumping Scheme,Number of Pump Times,Deliverability,Production Index,Cutoff Pressure
Step Flows,1,0,0.0,0.0

Time [s],Mass Flowrate [kg/s]
43200.0,-5.0

OBSERVATION POINT 1
Property Observed,Radial Location [m],Number of Observations,Error Standard Deviation
Pressure,0.009999,644,50000

Time [s],Observation
56827.371695178845,3351087.4963538824
57219.28460342146,3258535.4433967075
57611.19751166407,3361409.356145039
58003.11041990668,3239787.3838149672
58395.0233281493,3283437.087584487
58786.936236391906,3303859.9539809683
59178.84914463452,3394061.30507938
59570.76205287714,3271007.94132985
59962.674961119745,3267437.6924883565
60354.58786936236,3306514.1075778613
60746.500777604975,3282496.970270189
61138.41368584758,3373694.3317504884
61530.3265940902,3263314.222436715
61922.23950233281,3260469.1918929955
62314.15241057542,3296681.8278636346
62706.06531881804,3294151.0853252527
63097.97822706065,3416710.9724095473
63489.89113530326,3367871.444955985
63881.804043545875,3325668.6889451477
64273.71695178849,3263477.834790197
64665.6298600311,3371917.7639075555
65057.54276827371,3279658.5971892676
65449.45567651633,3252663.5574689046
65841.36858475894,3390472.0419674567
